,0
105,0.004873755931785404
106,0.4366562013619276
107,0.004873755931785404
108,0.4368054721641958
109,0.004873755931785404
110,0.4369616069427393
111,0.43711476450245923
112,0.004873755931785404
113,0.43727005676070846
114,0.004873755931785404
115,0.4374221022844789
116,0.004873755931785404
117,0.4375822290011583
118,0.4377513110532819
119,0.004873755931785404
120,0.004873755931785404
121,0.004873755931785404
122,0.4379270591442165
123,0.4381055498530776
124,0.4382930204708721
125,0.004873755931785404
126,0.004873755931785404
127,0.4384821879475267
128,0.004873755931785404
129,0.004873755931785404
130,0.004873755931785404
131,0.004873755931785404
132,0.004873755931785404
133,0.004873755931785404
134,0.004873755931785404
135,0.004873755931785404
136,0.438674993581736
137,0.43886789996266823
138,0.004873755931785404
139,0.004873755931785404
140,0.004873755931785404
141,0.004873755931785404
142,0.4390500670231878
143,0.43921557810967615
144,0.004873755931785404
145,0.004873755931785404
146,0.004873755931785404
147,0.004873755931785404
148,0.004873755931785404
149,0.43937906479023503
150,0.004873755931785404
151,0.4395433048069052
152,0.004873755931785404
153,0.43969727827004673
154,0.004873755931785404
155,0.4398427926536028
156,0.004873755931785404
157,0.004873755931785404
158,0.004873755931785404
159,0.4399908114830649
160,0.4401381534028936
161,0.004873755931785404
162,0.4402835984459813
163,0.004873755931785404
164,0.4404238674976627
165,0.44056926476825853
166,0.004873755931785404
167,0.004873755931785404
168,0.004873755931785404
169,0.004873755931785404
170,0.4407187975533428
171,0.004873755931785404
172,0.4408584434991576
173,0.4410035864561685
174,0.004873755931785404
175,0.004873755931785404
176,0.004873755931785404
177,0.004873755931785404
178,0.4411507149919451
179,0.44129799908197986
180,0.004873755931785404
181,0.004873755931785404
182,0.004873755931785404
183,0.004873755931785404
184,0.44144176992106565
185,0.441581726859
186,0.004873755931785404
187,0.4417334241066781
188,0.44188167334282147
189,0.004873755931785404
190,0.004873755931785404
191,0.004873755931785404
192,0.004873755931785404
193,0.004873755931785404
194,0.004873755931785404
195,0.4420338478454495
196,0.004873755931785404
197,0.4421881710522157
198,0.004873755931785404
199,0.4423400502768694
200,0.4424938789766383
201,0.004873755931785404
202,0.4426482525719727
203,0.004873755931785404
204,0.004873755931785404
205,0.4428032950996774
206,0.004873755931785404
207,0.44294683699307613
208,0.004873755931785404
209,0.4430890503893732
210,0.004873755931785404
211,0.004873755931785404
212,0.443238834057497
213,0.004873755931785404
214,0.4433837242207526
215,0.004873755931785404
216,0.004873755931785404
217,0.44352747152622063
218,0.004873755931785404
219,0.004873755931785404
220,0.4436797028460826
221,0.4438289889164003
222,0.004873755931785404
223,0.004873755931785404
224,0.004873755931785404
225,0.4439776314673207
226,0.4441278293936455
227,0.4442741101023065
228,0.4444228160210425
229,0.44455476863604176
230,0.4446925514745199
231,0.004873755931785404
232,0.004873755931785404
233,0.44483215968336604
234,0.44497590061800124
235,0.004873755931785404
236,0.004873755931785404
237,0.44512620769972605
238,0.004873755931785404
239,0.4452748562989721
240,0.44542462643995456
241,0.4455751257551096
242,0.004873755931785404
243,0.4457299919892038
244,0.44588913505039574
245,0.004873755931785404
246,0.4460533071629803
247,0.004873755931785404
248,0.44622325014398223
249,0.004873755931785404
250,0.004873755931785404
251,0.004873755931785404
252,0.004873755931785404
253,0.446397322802568
254,0.446565370701342
255,0.004873755931785404
256,0.004873755931785404
257,0.44673215757601364
258,0.004873755931785404
259,0.004873755931785404
260,0.004873755931785404
261,0.4469014041020743
262,0.4470695472406454
263,0.004873755931785404
264,0.4472443728238616
265,0.004873755931785404
266,0.4474116688688319
267,0.004873755931785404
268,0.4475800072003791
269,0.004873755931785404
270,0.004873755931785404
271,0.004873755931785404
272,0.447758197475269
273,0.447937091924638
274,0.004873755931785404
275,0.44811021948387997
276,0.44828011816407964
277,0.44845440812845083
278,0.44862397773314916
279,0.004873755931785404
280,0.004873755931785404
281,0.004873755931785404
282,0.44879914118016123
283,0.004873755931785404
284,0.004873755931785404
285,0.004873755931785404
286,0.4489822473695528
287,0.44917077635729546
288,0.4493638489200942
289,0.4495621862204826
290,0.4497619520709288
291,0.44996420327630604
292,0.004873755931785404
293,0.45016590069433904
294,0.004873755931785404
295,0.4503698366933916
296,0.004873755931785404
297,0.4505796383120664
298,0.4507863338426187
299,0.45099704986502726
300,0.4512109459155511
301,0.004873755931785404
302,0.45143807960083665
303,0.4517396577061621
304,0.4520495409683167
305,0.004873755931785404
306,0.45236150442816925
307,0.004873755931785404
308,0.452672459232439
309,0.4529840571362103
310,0.4532873090060365
311,0.004873755931785404
312,0.45359086491751194
313,0.004873755931785404
314,0.004873755931785404
315,0.004873755931785404
316,0.45390599481411853
317,0.004873755931785404
318,0.004873755931785404
319,0.004873755931785404
320,0.004873755931785404
321,0.004873755931785404
322,0.004873755931785404
323,0.004873755931785404
324,0.004873755931785404
325,0.45423608820517736
326,0.4545839255639679
327,0.4549369380664132
328,0.45529183648658017
329,0.45565960810348693
330,0.004873755931785404
331,0.004873755931785404
332,0.004873755931785404
333,0.004873755931785404
334,0.45602715032042535
335,0.004873755931785404
336,0.45639785402483507
337,0.456755368833185
338,0.457118566693134
339,0.004873755931785404
340,0.004873755931785404
341,0.004873755931785404
342,0.004873755931785404
343,0.45749512538407955
344,0.45788041632597104
345,0.004873755931785404
346,0.45826618908710715
347,0.4586550794315332
348,0.45905768558794985
349,0.004873755931785404
350,0.004873755931785404
351,0.004873755931785404
352,0.004873755931785404
353,0.45946439185898186
354,0.004873755931785404
355,0.004873755931785404
356,0.4598901186579574
357,0.460312464334621
358,0.004873755931785404
359,0.46073443603642245
360,0.004873755931785404
361,0.46116687424331615
362,0.46161535620372424
363,0.46206649306813663
364,0.004873755931785404
365,0.004873755931785404
366,0.004873755931785404
367,0.46252842541151773
368,0.004873755931785404
369,0.004873755931785404
370,0.4629985080489582
371,0.004873755931785404
372,0.46348119097054497
373,0.004873755931785404
374,0.004873755931785404
375,0.46396464588196545
376,0.4644395509613313
377,0.4649235332218794
378,0.004873755931785404
379,0.004873755931785404
380,0.004873755931785404
381,0.004873755931785404
382,0.46540340701627436
383,0.004873755931785404
384,0.004873755931785404
385,0.004873755931785404
386,0.004873755931785404
387,0.4658930998029169
388,0.004873755931785404
389,0.4663619645569539
390,0.4668438533809424
391,0.46732068644085323
392,0.46780210722566806
393,0.004873755931785404
394,0.46829043193369924
395,0.004873755931785404
396,0.004873755931785404
397,0.004873755931785404
398,0.004873755931785404
399,0.004873755931785404
400,0.46879099283948705
401,0.46929226805856844
402,0.4697988951854744
403,0.004873755931785404
404,0.47029630539303363
405,0.004873755931785404
406,0.004873755931785404
407,0.004873755931785404
408,0.004873755931785404
409,0.004873755931785404
410,0.47079956846676835
411,0.004873755931785404
412,0.471291845035582
413,0.004873755931785404
414,0.004873755931785404
415,0.004873755931785404
416,0.004873755931785404
417,0.471770393271215
418,0.004873755931785404
419,0.47224855570097724
420,0.4727247040371393
421,0.004873755931785404
422,0.004873755931785404
423,0.004873755931785404
424,0.004873755931785404
425,0.004873755931785404
426,0.4732050742375652
427,0.4737056764417902
428,0.004873755931785404
429,0.004873755931785404
430,0.47420772846689013
431,0.004873755931785404
432,0.4747052355276797
433,0.004873755931785404
434,0.004873755931785404
435,0.004873755931785404
436,0.47521567330464287
437,0.004873755931785404
438,0.004873755931785404
439,0.004873755931785404
440,0.004873755931785404
441,0.004873755931785404
442,0.4757333925637322
443,0.004873755931785404
444,0.47625642509715543
445,0.4767851464491631
446,0.004873755931785404
447,0.004873755931785404
448,0.4773015062809523
449,0.004873755931785404
450,0.47784195808560237
451,0.47838232710992434
452,0.47891980229172126
453,0.004873755931785404
454,0.47946287761117234
455,0.004873755931785404
456,0.004873755931785404
457,0.004873755931785404
458,0.004873755931785404
459,0.004873755931785404
460,0.4800037872586651
461,0.004873755931785404
462,0.004873755931785404
463,0.480558170691848
464,0.004873755931785404
465,0.4811152122457874
466,0.004873755931785404
467,0.004873755931785404
468,0.481670635501434
469,0.004873755931785404
470,0.4822214411629086
471,0.48277588445786307
472,0.4833319498287986
473,0.48389683829898783
474,0.48447658628164586
475,0.48506578459588623
476,0.485647633946351
477,0.4862219883175217
478,0.4867878370211792
479,0.004873755931785404
480,0.4873554424366066
481,0.48793743705969533
482,0.004873755931785404
483,0.004873755931785404
484,0.004873755931785404
485,0.48852285733387224
486,0.4891137528093444
487,0.48969826433708463
488,0.49026039931130766
489,0.49080980473491126
490,0.4913472923794672
491,0.004873755931785404
492,0.004873755931785404
493,0.004873755931785404
494,0.004873755931785404
495,0.004873755931785404
496,0.004873755931785404
497,0.004873755931785404
498,0.004873755931785404
499,0.49188409418906653
500,0.004873755931785404
501,0.004873755931785404
502,0.004873755931785404
503,0.004873755931785404
504,0.492436870898622
505,0.004873755931785404
506,0.004873755931785404
507,0.49297974870370503
508,0.004873755931785404
509,0.4935332767901035
510,0.49409237245254367
511,0.49465686415062093
512,0.004873755931785404
513,0.004873755931785404
514,0.004873755931785404
515,0.4952267351870212
516,0.004873755931785404
517,0.004873755931785404
518,0.004873755931785404
519,0.004873755931785404
520,0.4957948621553341
521,0.4963640206135674
522,0.4969434514882062
523,0.497521487670177
524,0.004873755931785404
525,0.004873755931785404
526,0.004873755931785404
527,0.4981015881122863
528,0.4986932128582933
529,0.4992917398103599
530,0.004873755931785404
531,0.4998953704084095
532,0.004873755931785404
533,0.004873755931785404
534,0.004873755931785404
535,0.5005242246223609
536,0.5011538060034485
537,0.5017908744308398
538,0.5024411429882248
539,0.004873755931785404
540,0.004873755931785404
541,0.5030942728836877
542,0.004873755931785404
543,0.5037575367651917
544,0.004873755931785404
545,0.004873755931785404
546,0.004873755931785404
547,0.5044262423702732
548,0.5050902255412797
549,0.5057593070334381
550,0.5064097537553397
551,0.004873755931785404
552,0.004873755931785404
553,0.5070696518701406
554,0.004873755931785404
555,0.5077468598946997
556,0.004873755931785404
557,0.004873755931785404
558,0.004873755931785404
559,0.004873755931785404
560,0.004873755931785404
561,0.5084455008764069
562,0.5091507461735033
563,0.5098570310111062
564,0.510581573100201
565,0.5113076440699008
566,0.5120317881042555
567,0.004873755931785404
568,0.004873755931785404
569,0.004873755931785404
570,0.004873755931785404
571,0.004873755931785404
572,0.512756872451056
573,0.004873755931785404
574,0.5134882958804806
575,0.004873755931785404
576,0.004873755931785404
577,0.5142316756792155
578,0.004873755931785404
579,0.004873755931785404
580,0.004873755931785404
581,0.004873755931785404
582,0.5149833660559232
583,0.004873755931785404
584,0.5157376128448967
585,0.004873755931785404
586,0.004873755931785404
587,0.004873755931785404
588,0.004873755931785404
589,0.5164984585201918
590,0.004873755931785404
591,0.5172702762289119
592,0.004873755931785404
593,0.004873755931785404
594,0.5180368911494427
595,0.5188093671635273
596,0.004873755931785404
597,0.5195850571549816
598,0.5203649448818164
599,0.5211473153405063
600,0.004873755931785404
601,0.004873755931785404
602,0.5219302719161891
603,0.5227147741770392
604,0.004873755931785404
605,0.5235064017644566
606,0.004873755931785404
607,0.524304974409224
608,0.5251013987383162
609,0.004873755931785404
610,0.5258881213280552
611,0.004873755931785404
612,0.004873755931785404
613,0.5266709077161481
614,0.5274185522537259
615,0.004873755931785404
616,0.004873755931785404
617,0.004873755931785404
618,0.004873755931785404
619,0.528166411211723
620,0.004873755931785404
621,0.004873755931785404
622,0.5289294568075439
623,0.5297015423970176
624,0.5304836316899677
625,0.004873755931785404
626,0.5312610917654403
627,0.004873755931785404
628,0.5320526180128452
629,0.5328488426601131
630,0.004873755931785404
631,0.004873755931785404
632,0.004873755931785404
633,0.004873755931785404
634,0.5336504567674749
635,0.004873755931785404
636,0.534462782335816
637,0.5352638902984307
638,0.5360684697871113
639,0.5368868105590623
640,0.004873755931785404
641,0.5377102855413798
642,0.004873755931785404
643,0.5385339393300651
644,0.004873755931785404
645,0.004873755931785404
646,0.004873755931785404
647,0.5393595691393109
648,0.004873755931785404
649,0.5401824656553025
650,0.004873755931785404
651,0.5410102347363631
652,0.004873755931785404
653,0.004873755931785404
654,0.004873755931785404
655,0.004873755931785404
656,0.5418406346904876
657,0.004873755931785404
658,0.004873755931785404
659,0.542677557861411
660,0.5435326165369394
661,0.004873755931785404
662,0.544404375341567
663,0.5452817988286441
664,0.004873755931785404
665,0.5461726114468326
666,0.004873755931785404
667,0.004873755931785404
668,0.004873755931785404
669,0.004873755931785404
670,0.004873755931785404
671,0.5470696501110803
672,0.004873755931785404
673,0.5479609233062677
674,0.5488584531494575
675,0.5497599325082728
676,0.004873755931785404
677,0.004873755931785404
678,0.004873755931785404
679,0.004873755931785404
680,0.004873755931785404
681,0.004873755931785404
682,0.5506584882584797
683,0.004873755931785404
684,0.5515654402629894
685,0.004873755931785404
686,0.552475424991439
687,0.5533897479118175
688,0.004873755931785404
689,0.004873755931785404
690,0.5542981160011143
691,0.004873755931785404
692,0.555208385754182
693,0.5561107987128238
694,0.5570233120166471
695,0.5579492030897072
696,0.004873755931785404
697,0.5588847054977303
698,0.004873755931785404
699,0.5598118768900052
700,0.004873755931785404
701,0.004873755931785404
702,0.004873755931785404
703,0.5607404695084166
704,0.5616727082161612
705,0.5626365400405468
706,0.5636027426115016
707,0.004873755931785404
708,0.5645961628898005
709,0.004873755931785404
710,0.004873755931785404
711,0.004873755931785404
712,0.004873755931785404
713,0.5655942575381423
714,0.004873755931785404
715,0.004873755931785404
716,0.5666015226489931
717,0.5676060537546217
718,0.004873755931785404
719,0.004873755931785404
720,0.568618477379513
721,0.5696291703833307
722,0.570646915492121
723,0.004873755931785404
724,0.004873755931785404
725,0.5716675253542107
726,0.572676783502991
727,0.5736885626556626
728,0.004873755931785404
729,0.004873755931785404
730,0.004873755931785404
731,0.004873755931785404
732,0.004873755931785404
733,0.5747105368973814
734,0.004873755931785404
735,0.004873755931785404
736,0.004873755931785404
737,0.004873755931785404
738,0.5757428074177022
739,0.004873755931785404
740,0.004873755931785404
741,0.004873755931785404
742,0.004873755931785404
743,0.5767803554841255
744,0.004873755931785404
745,0.004873755931785404
746,0.004873755931785404
747,0.004873755931785404
748,0.004873755931785404
749,0.004873755931785404
750,0.5778214147450335
751,0.5788667576855796
752,0.004873755931785404
753,0.004873755931785404
754,0.004873755931785404
755,0.004873755931785404
756,0.004873755931785404
757,0.5799182990017242
758,0.5809606166809897
759,0.004873755931785404
760,0.581994359800387
761,0.5830388444979936
762,0.5840839698893919
763,0.5851207213151111
764,0.5861500847902982
765,0.004873755931785404
766,0.5871744463649972
767,0.004873755931785404
768,0.004873755931785404
769,0.004873755931785404
770,0.5881879670154391
771,0.5892076419224781
772,0.5902406327655654
773,0.004873755931785404
774,0.591281494288592
775,0.5923294485863153
776,0.004873755931785404
777,0.5933687639262774
778,0.004873755931785404
779,0.004873755931785404
780,0.5943970916181478
781,0.004873755931785404
782,0.5954311971923701
783,0.004873755931785404
784,0.5964706726501525
785,0.004873755931785404
786,0.5974912043449644
787,0.004873755931785404
788,0.5985118930732386
789,0.5995249567483832
790,0.6005460984910456
791,0.004873755931785404
792,0.004873755931785404
793,0.004873755931785404
794,0.004873755931785404
795,0.004873755931785404
796,0.004873755931785404
797,0.6015838295543844
798,0.004873755931785404
799,0.004873755931785404
800,0.004873755931785404
801,0.6026398179567386
802,0.004873755931785404
803,0.004873755931785404
804,0.004873755931785404
805,0.004873755931785404
806,0.004873755931785404
807,0.004873755931785404
808,0.004873755931785404
809,0.6037088949492914
810,0.6047778272146068
811,0.004873755931785404
812,0.605864743809345
813,0.6069653461643992
814,0.6080701357017141
815,0.6091758524446822
816,0.004873755931785404
817,0.004873755931785404
818,0.610292772399713
819,0.6114156983334295
820,0.004873755931785404
821,0.004873755931785404
822,0.612529124075174
823,0.6136308411725657
824,0.004873755931785404
825,0.6147548303799084
826,0.004873755931785404
827,0.004873755931785404
828,0.6158745373870241
829,0.004873755931785404
830,0.004873755931785404
831,0.6169963553160047
832,0.004873755931785404
833,0.6181230987696007
834,0.004873755931785404
835,0.6192495007271107
836,0.004873755931785404
837,0.004873755931785404
838,0.6203883282552216
839,0.6215052916389516
840,0.004873755931785404
841,0.004873755931785404
842,0.004873755931785404
843,0.004873755931785404
844,0.6226376354293122
845,0.004873755931785404
846,0.004873755931785404
847,0.6237584244963746
848,0.6248674797728059
849,0.6259837535083568
850,0.004873755931785404
851,0.004873755931785404
852,0.004873755931785404
853,0.6270951389174056
854,0.6282128658084832
855,0.004873755931785404
856,0.004873755931785404
857,0.6293323514642523
858,0.6304733520360087
859,0.6316248453404272
860,0.6327631688425839
861,0.004873755931785404
862,0.6339082000696832
863,0.004873755931785404
864,0.6350615100612854
865,0.004873755931785404
866,0.004873755931785404
867,0.004873755931785404
868,0.004873755931785404
869,0.636206370225426
870,0.6373661185374002
871,0.004873755931785404
872,0.004873755931785404
873,0.6385353060689489
874,0.004873755931785404
875,0.004873755931785404
876,0.6397051427892738
877,0.004873755931785404
878,0.004873755931785404
879,0.004873755931785404
880,0.004873755931785404
881,0.004873755931785404
882,0.6408867762079742
883,0.6420735795211567
884,0.004873755931785404
885,0.004873755931785404
886,0.6432933064999073
887,0.64451444010654
888,0.6457329493308701
889,0.004873755931785404
890,0.004873755931785404
891,0.004873755931785404
892,0.004873755931785404
893,0.004873755931785404
894,0.004873755931785404
895,0.004873755931785404
896,0.004873755931785404
897,0.6469501311782744
898,0.004873755931785404
899,0.6481561826256329
900,0.6493651806354598
901,0.004873755931785404
902,0.650576442804028
903,0.004873755931785404
904,0.004873755931785404
905,0.004873755931785404
906,0.6518000501513322
907,0.6530245678719365
908,0.6542435288708567
909,0.6554674324226183
910,0.6566902297462127
911,0.004873755931785404
912,0.004873755931785404
913,0.6579164084622824
914,0.6591567252634507
915,0.004873755931785404
916,0.004873755931785404
917,0.6604057330204604
918,0.6616532599828392
919,0.662905119453502
920,0.004873755931785404
921,0.004873755931785404
922,0.6641553943515486
923,0.6654222437643116
924,0.004873755931785404
925,0.004873755931785404
926,0.004873755931785404
927,0.004873755931785404
928,0.6666940329382464
929,0.004873755931785404
930,0.667957858257402
931,0.6692277668745941
932,0.6705154960992153
933,0.004873755931785404
934,0.6718060070653624
935,0.6730863903716326
936,0.004873755931785404
937,0.004873755931785404
938,0.004873755931785404
939,0.6743812801685075
940,0.004873755931785404
941,0.004873755931785404
942,0.6756663608021193
943,0.6769427146622157
944,0.6782108766355602
945,0.004873755931785404
946,0.004873755931785404
947,0.004873755931785404
948,0.6794796609665478
949,0.004873755931785404
950,0.004873755931785404
951,0.004873755931785404
952,0.004873755931785404
953,0.004873755931785404
954,0.004873755931785404
955,0.6807402539299573
956,0.004873755931785404
957,0.682006258049985
958,0.6832742635204059
959,0.004873755931785404
960,0.6845470030083294
961,0.004873755931785404
962,0.6858225770531645
963,0.6870966096726191
964,0.004873755931785404
965,0.6883808924757933
966,0.004873755931785404
967,0.6896597476968488
968,0.004873755931785404
969,0.6909334769063694
970,0.004873755931785404
971,0.692195692155577
972,0.004873755931785404
973,0.6934655953477175
974,0.004873755931785404
975,0.6947320404017996
976,0.004873755931785404
977,0.004873755931785404
978,0.004873755931785404
979,0.6959941463588393
980,0.004873755931785404
981,0.004873755931785404
982,0.004873755931785404
983,0.004873755931785404
984,0.004873755931785404
985,0.6972460218609027
986,0.6985016850440454
987,0.6997753701947691
988,0.004873755931785404
989,0.004873755931785404
990,0.7010487044212552
991,0.004873755931785404
992,0.004873755931785404
993,0.7023240588357037
994,0.004873755931785404
995,0.7036054352940945
996,0.004873755931785404
997,0.004873755931785404
998,0.7048837618778382
999,0.004873755931785404
1000,0.7061677139108612
1001,0.004873755931785404
1002,0.004873755931785404
1003,0.004873755931785404
1004,0.004873755931785404
1005,0.7074567351658214
1006,0.004873755931785404
1007,0.004873755931785404
1008,0.7087424448002871
1009,0.004873755931785404
1010,0.7100335818318038
1011,0.7113143953000626
1012,0.004873755931785404
1013,0.004873755931785404
1014,0.004873755931785404
1015,0.7126064242035766
1016,0.7138897223818292
1017,0.7151638858018352
1018,0.004873755931785404
1019,0.716423451903187
1020,0.004873755931785404
1021,0.004873755931785404
1022,0.004873755931785404
1023,0.7176931450116196
1024,0.7189648199715859
1025,0.7202295968372832
1026,0.004873755931785404
1027,0.004873755931785404
1028,0.004873755931785404
1029,0.004873755931785404
1030,0.7214995368914052
1031,0.7227625421280032
1032,0.004873755931785404
1033,0.7240425495367548
1034,0.004873755931785404
1035,0.7253342310518243
1036,0.7266261066923279
1037,0.7279119826484919
1038,0.004873755931785404
1039,0.7291941920492412
1040,0.7304609363792737
1041,0.004873755931785404
1042,0.7317248640898266
1043,0.004873755931785404
1044,0.7329873333731142
1045,0.004873755931785404
1046,0.7342583095400725
1047,0.004873755931785404
1048,0.004873755931785404
1049,0.004873755931785404
1050,0.7355381389395907
1051,0.004873755931785404
1052,0.7368065354124196
1053,0.7380945183181715
1054,0.004873755931785404
1055,0.7393632776506545
1056,0.004873755931785404
1057,0.004873755931785404
1058,0.7406397548129285
1059,0.004873755931785404
1060,0.7419112561712
1061,0.7431969717337642
1062,0.004873755931785404
1063,0.004873755931785404
1064,0.7444928487717674
1065,0.7457901670409492
1066,0.7470789571531622
1067,0.004873755931785404
1068,0.7483622324992812
1069,0.004873755931785404
1070,0.004873755931785404
1071,0.004873755931785404
1072,0.7496411991036283
1073,0.004873755931785404
1074,0.004873755931785404
1075,0.7509245414879839
1076,0.7522084701653308
1077,0.7535117856282634
1078,0.7548387414389758
1079,0.004873755931785404
1080,0.7561617591665959
1081,0.7574810988688234
1082,0.004873755931785404
1083,0.7588062165070238
1084,0.004873755931785404
1085,0.7601249054457119
1086,0.7614388748111021
1087,0.7627549963638292
1088,0.004873755931785404
1089,0.004873755931785404
1090,0.7640655238360181
1091,0.7653729332416376
1092,0.004873755931785404
1093,0.004873755931785404
1094,0.004873755931785404
1095,0.004873755931785404
1096,0.7666661307245236
1097,0.004873755931785404
1098,0.7679652944434275
1099,0.004873755931785404
1100,0.7692718819674306
1101,0.004873755931785404
1102,0.7705618495874688
1103,0.7718474059342769
1104,0.004873755931785404
1105,0.7731425874608023
1106,0.7744443692682037
1107,0.004873755931785404
1108,0.004873755931785404
1109,0.004873755931785404
1110,0.7757386468570348
1111,0.004873755931785404
1112,0.004873755931785404
1113,0.7770190910914683
1114,0.7782953846326788
1115,0.004873755931785404
1116,0.7795819017795085
1117,0.7808707615295879
1118,0.782178150475814
1119,0.004873755931785404
1120,0.004873755931785404
1121,0.7834831168769804
1122,0.004873755931785404
1123,0.7847907987792189
1124,0.004873755931785404
1125,0.004873755931785404
1126,0.7860955060639535
1127,0.7873716373476087
1128,0.7886577724593266
1129,0.7899657837337105
1130,0.7912655746570919
1131,0.7925624860109302
1132,0.7938552729410456
1133,0.795139976971384
1134,0.004873755931785404
1135,0.004873755931785404
1136,0.004873755931785404
1137,0.004873755931785404
1138,0.7964297223946033
1139,0.7977338935118997
1140,0.004873755931785404
1141,0.004873755931785404
1142,0.7990678316972232
1143,0.004873755931785404
1144,0.800427175456303
1145,0.8018086762205404
1146,0.8031994095511789
1147,0.004873755931785404
1148,0.8045852227836572
1149,0.004873755931785404
1150,0.8059779223402607
1151,0.8073607859784371
1152,0.8087424840084313
1153,0.004873755931785404
1154,0.004873755931785404
1155,0.8101302215688333
1156,0.004873755931785404
1157,0.8115178692511732
1158,0.004873755931785404
1159,0.812916992995925
1160,0.004873755931785404
1161,0.004873755931785404
1162,0.8143212641806398
1163,0.004873755931785404
1164,0.004873755931785404
1165,0.8157185298178224
1166,0.004873755931785404
1167,0.8171314865856558
1168,0.8185439929519076
1169,0.004873755931785404
1170,0.004873755931785404
1171,0.8199519061547
1172,0.8213576635075137
1173,0.004873755931785404
1174,0.8227537228440833
1175,0.8241296303880037
1176,0.8255198407585287
1177,0.8269058098349866
1178,0.004873755931785404
1179,0.8282756150062776
1180,0.004873755931785404
1181,0.004873755931785404
1182,0.8296363926205196
1183,0.8310151773315188
1184,0.004873755931785404
1185,0.8323846742312101
1186,0.8337611287458445
1187,0.004873755931785404
1188,0.004873755931785404
1189,0.8351288163286225
1190,0.8365181601737905
1191,0.837916791183728
1192,0.8392873072951287
1193,0.004873755931785404
1194,0.004873755931785404
1195,0.840639538204645
1196,0.004873755931785404
1197,0.004873755931785404
1198,0.841988771950561
1199,0.004873755931785404
1200,0.004873755931785404
1201,0.8433408091815611
1202,0.004873755931785404
1203,0.8446792529759796
1204,0.8460280782792735
1205,0.8473826548758258
1206,0.004873755931785404
1207,0.8487438443811448
1208,0.004873755931785404
1209,0.8501008484348457
1210,0.004873755931785404
1211,0.004873755931785404
1212,0.8514470015489248
1213,0.8527917169771715
1214,0.8541398862766302
1215,0.855487828646219
1216,0.8568104755147016
1217,0.004873755931785404
1218,0.004873755931785404
1219,0.8581316780589994
1220,0.004873755931785404
1221,0.004873755931785404
1222,0.8594526016923707
1223,0.8607569968755565
1224,0.004873755931785404
1225,0.004873755931785404
1226,0.004873755931785404
1227,0.004873755931785404
1228,0.8620688140570805
1229,0.004873755931785404
1230,0.8633751923282496
1231,0.8646845890472342
1232,0.8659979819194412
1233,0.004873755931785404
1234,0.004873755931785404
1235,0.8673050165729572
1236,0.8686060148403046
1237,0.8699113431575344
1238,0.004873755931785404
1239,0.8712162515622178
1240,0.004873755931785404
1241,0.8725153964155695
1242,0.8738248335877011
1243,0.8751426611339096
1244,0.8764264974899408
1245,0.004873755931785404
1246,0.004873755931785404
1247,0.8777068425782777
1248,0.8789821333189297
1249,0.8802586152794553
1250,0.004873755931785404
1251,0.8815281823004087
1252,0.8827974837837934
1253,0.004873755931785404
